DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 2 - Battery (%)
2015-09-06 06:00:00;0;;;2015-09-06 06:00:00;12.23;2015-09-06 06:00:00;87.45214285714285;2015-09-06 06:00:00;89.21428571428571
2015-09-06 07:00:00;0.0007142857142857143;;;2015-09-06 07:00:00;11.677857142857144;2015-09-06 07:00:00;85.6042857142857;2015-09-06 07:00:00;89
2015-09-06 08:00:00;0;;;2015-09-06 08:00:00;13.382857142857144;2015-09-06 08:00:00;83.425;2015-09-06 08:00:00;88
2015-09-06 09:00:00;0.005714285714285714;;;2015-09-06 09:00:00;12.921428571428573;2015-09-06 09:00:00;78.87928571428571;2015-09-06 09:00:00;87.85714285714286
2015-09-06 10:00:00;0.005384615384615385;;;2015-09-06 10:00:00;14.833846153846151;2015-09-06 10:00:00;74.75153846153847;2015-09-06 10:00:00;86.61538461538461
2015-09-06 11:00:00;0;;;2015-09-06 11:00:00;15.434285714285712;2015-09-06 11:00:00;74.35642857142857;2015-09-06 11:00:00;86
2015-09-06 12:00:00;0.002142857142857143;;;2015-09-06 12:00:00;14.28214285714286;2015-09-06 12:00:00;73.675;2015-09-06 12:00:00;84
2015-09-06 13:00:00;0.005;;;2015-09-06 13:00:00;15.754999999999999;2015-09-06 13:00:00;66.2057142857143;2015-09-06 13:00:00;85
2015-09-06 14:00:00;0;;;2015-09-06 14:00:00;19.052307692307693;2015-09-06 14:00:00;59.99923076923077;2015-09-06 14:00:00;83.61538461538461
2015-09-06 15:00:00;0;;;2015-09-06 15:00:00;17.437857142857144;2015-09-06 15:00:00;64.1857142857143;2015-09-06 15:00:00;83.35714285714286
2015-09-06 16:00:00;0;;;2015-09-06 16:00:00;15.179999999999998;2015-09-06 16:00:00;69.83571428571429;2015-09-06 16:00:00;82.57142857142857
2015-09-06 17:00:00;0;;;2015-09-06 17:00:00;12.483571428571429;2015-09-06 17:00:00;70.64285714285714;2015-09-06 17:00:00;81.71428571428571
2015-09-06 18:00:00;0;;;2015-09-06 18:00:00;11.862857142857141;2015-09-06 18:00:00;71.34642857142858;2015-09-06 18:00:00;80.42857142857143
2015-09-06 19:00:00;0;;;2015-09-06 19:00:00;11.239285714285714;2015-09-06 19:00:00;71.23642857142858;2015-09-06 19:00:00;83.78571428571429
2015-09-06 20:00:00;0;;;2015-09-06 20:00:00;12.16214285714286;2015-09-06 20:00:00;71.14857142857143;2015-09-06 20:00:00;85.92857142857143
2015-09-06 21:00:00;0.003076923076923077;;;2015-09-06 21:00:00;10.915384615384614;2015-09-06 21:00:00;72.33615384615383;2015-09-06 21:00:00;86.92307692307692
2015-09-06 22:00:00;0;;;2015-09-06 22:00:00;10.525714285714287;2015-09-06 22:00:00;74.09571428571428;2015-09-06 22:00:00;87.85714285714286
2015-09-06 23:00:00;0.010714285714285714;;;2015-09-06 23:00:00;10.987142857142857;2015-09-06 23:00:00;79.28642857142857;2015-09-06 23:00:00;87.71428571428571
2015-09-07 00:00:00;0.0064285714285714285;;;2015-09-07 00:00:00;10.064285714285713;2015-09-07 00:00:00;80.64928571428572;2015-09-07 00:00:00;88.64285714285714
2015-09-07 01:00:00;0.004285714285714286;;;2015-09-07 01:00:00;9.164285714285715;2015-09-07 01:00:00;79.94285714285715;2015-09-07 01:00:00;89.35714285714286
2015-09-07 02:00:00;0.012857142857142857;;;2015-09-07 02:00:00;9.280714285714286;2015-09-07 02:00:00;79.89285714285714;2015-09-07 02:00:00;89.85714285714286
2015-09-07 03:00:00;0.02;;;2015-09-07 03:00:00;8.656153846153847;2015-09-07 03:00:00;79.0723076923077;2015-09-07 03:00:00;90.38461538461539
2015-09-07 04:00:00;0.020714285714285713;;;2015-09-07 04:00:00;8.634285714285713;2015-09-07 04:00:00;78.16;2015-09-07 04:00:00;90.42857142857143
2015-09-07 05:00:00;0.027857142857142858;;;2015-09-07 05:00:00;10.31642857142857;2015-09-07 05:00:00;78.33357142857143;2015-09-07 05:00:00;89
