DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 3 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 3 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 3 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 3 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%);DateTime;Sensor 3 - Battery (%)
2015-05-02 08:00:00;0.018571428571428572;2015-05-02 08:00:00;0;2015-05-02 08:00:00;0;2015-05-11 09:00:00;2.19;2015-05-11 09:00:00;0.93;2015-05-11 09:00:00;1.26;2015-05-02 08:00:00;39.00428571428571;2015-05-02 08:00:00;8.427142857142856;2015-05-02 08:00:00;9.811428571428573;2015-05-02 08:00:00;-25.8;2015-05-02 08:00:00;69.28999999999999;2015-05-02 08:00:00;45.902857142857144;2015-05-02 08:00:00;95.85714285714286;2015-05-02 08:00:00;85.78571428571429;2015-05-02 08:00:00;92.71428571428571
2015-05-02 09:00:00;0.017857142857142856;2015-05-02 09:00:00;0;2015-05-02 09:00:00;0.0007142857142857143;2015-05-11 17:00:00;2.2;2015-05-11 17:00:00;0.86;2015-05-11 17:00:00;1.17;2015-05-02 09:00:00;35.63928571428572;2015-05-02 09:00:00;9.05;2015-05-02 09:00:00;10.895;2015-05-02 09:00:00;-25.800000000000004;2015-05-02 09:00:00;66.18071428571427;2015-05-02 09:00:00;44.34142857142857;2015-05-02 09:00:00;96.92857142857143;2015-05-02 09:00:00;85;2015-05-02 09:00:00;92.64285714285714
2015-05-02 10:00:00;0.022142857142857148;2015-05-02 10:00:00;0;2015-05-02 10:00:00;0.0038461538461538464;2015-05-12 01:00:00;2.17;2015-05-12 01:00:00;0.8;2015-05-12 01:00:00;1.15;2015-05-02 10:00:00;39.67285714285714;2015-05-02 10:00:00;9.19923076923077;2015-05-02 10:00:00;11.83076923076923;2015-05-02 10:00:00;-25.800000000000004;2015-05-02 10:00:00;62.423846153846156;2015-05-02 10:00:00;42.440769230769234;2015-05-02 10:00:00;96.28571428571429;2015-05-02 10:00:00;84.07692307692308;2015-05-02 10:00:00;92.3076923076923
2015-05-02 11:00:00;0.017692307692307695;2015-05-02 11:00:00;0.002857142857142857;2015-05-02 11:00:00;0.0007142857142857143;2015-05-12 09:00:00;2.29;2015-05-12 09:00:00;1;2015-05-12 09:00:00;1.43;2015-05-02 11:00:00;39.424615384615386;2015-05-02 11:00:00;12.760000000000002;2015-05-02 11:00:00;11.815714285714288;2015-05-02 11:00:00;-25.800000000000004;2015-05-02 11:00:00;55.44142857142857;2015-05-02 11:00:00;39.743571428571435;2015-05-02 11:00:00;95.76923076923077;2015-05-02 11:00:00;83.71428571428571;2015-05-02 11:00:00;91.85714285714286
2015-05-02 12:00:00;0.017857142857142856;2015-05-02 12:00:00;0;2015-05-02 12:00:00;0.0007142857142857143;2015-05-12 17:00:00;2.26;2015-05-12 17:00:00;0.64;2015-05-12 17:00:00;0.99;2015-05-02 12:00:00;34.64857142857143;2015-05-02 12:00:00;14.280714285714286;2015-05-02 12:00:00;12.092142857142857;2015-05-02 12:00:00;-25.800000000000004;2015-05-02 12:00:00;48.41642857142857;2015-05-02 12:00:00;37.62785714285714;2015-05-02 12:00:00;95.85714285714286;2015-05-02 12:00:00;82.64285714285714;2015-05-02 12:00:00;92.57142857142857
2015-05-02 13:00:00;0.017142857142857144;2015-05-02 13:00:00;0;2015-05-02 13:00:00;0.002142857142857143;2015-05-13 01:00:00;2.22;2015-05-13 01:00:00;0.63;2015-05-13 01:00:00;0.92;2015-05-02 13:00:00;28.636428571428574;2015-05-02 13:00:00;19.165714285714284;2015-05-02 13:00:00;13.475714285714286;2015-05-02 13:00:00;-25.8;2015-05-02 13:00:00;44.490714285714276;2015-05-02 13:00:00;37.13142857142857;2015-05-02 13:00:00;96.35714285714286;2015-05-02 13:00:00;82.35714285714286;2015-05-02 13:00:00;91.57142857142857
2015-05-02 14:00:00;0.017857142857142856;2015-05-02 14:00:00;0;2015-05-02 14:00:00;0.002142857142857143;2015-05-13 09:00:00;2.26;2015-05-13 09:00:00;0.83;2015-05-13 09:00:00;1.23;2015-05-02 14:00:00;32.76142857142857;2015-05-02 14:00:00;18.432307692307695;2015-05-02 14:00:00;13.705714285714285;2015-05-02 14:00:00;-25.800000000000004;2015-05-02 14:00:00;44.13384615384616;2015-05-02 14:00:00;35.756428571428565;2015-05-02 14:00:00;96.35714285714286;2015-05-02 14:00:00;82.92307692307692;2015-05-02 14:00:00;91.42857142857143
2015-05-02 15:00:00;0.024999999999999998;2015-05-02 15:00:00;0;2015-05-02 15:00:00;0.0035714285714285718;2015-05-13 17:00:00;2.29;2015-05-13 17:00:00;0.68;2015-05-13 17:00:00;1.01;2015-05-02 15:00:00;27.390714285714285;2015-05-02 15:00:00;13.637142857142857;2015-05-02 15:00:00;14.097857142857142;2015-05-02 15:00:00;-25.800000000000004;2015-05-02 15:00:00;49.19785714285715;2015-05-02 15:00:00;34.519285714285715;2015-05-02 15:00:00;96.07142857142857;2015-05-02 15:00:00;81.85714285714286;2015-05-02 15:00:00;92.5
2015-05-02 16:00:00;0.014285714285714287;2015-05-02 16:00:00;0;2015-05-02 16:00:00;0.005714285714285714;2015-05-14 01:00:00;2.21;2015-05-14 01:00:00;0.63;2015-05-14 01:00:00;0.92;2015-05-02 16:00:00;31.608571428571427;2015-05-02 16:00:00;11.055714285714286;2015-05-02 16:00:00;14.69642857142857;2015-05-02 16:00:00;-25.800000000000004;2015-05-02 16:00:00;50.64642857142858;2015-05-02 16:00:00;33.04357142857143;2015-05-02 16:00:00;95.35714285714286;2015-05-02 16:00:00;79.28571428571429;2015-05-02 16:00:00;91.85714285714286
2015-05-02 17:00:00;0.015384615384615385;2015-05-02 17:00:00;0;2015-05-02 17:00:00;0.007857142857142858;2015-05-14 09:00:00;2.24;2015-05-14 09:00:00;1.06;2015-05-14 09:00:00;1.35;2015-05-02 17:00:00;27.886923076923075;2015-05-02 17:00:00;11.632142857142856;2015-05-02 17:00:00;13.197857142857142;2015-05-02 17:00:00;-25.800000000000004;2015-05-02 17:00:00;47.47642857142858;2015-05-02 17:00:00;28.59642857142857;2015-05-02 17:00:00;96.15384615384616;2015-05-02 17:00:00;79.21428571428571;2015-05-02 17:00:00;92.57142857142857
