"","times","variable","value","sensor"
"179",2015-11-10 11:10:11,"temp",23,"WaterTag"
"180",2015-11-10 11:12:24,"temp",23,"WaterTag"
"181",2015-11-10 11:14:36,"temp",23,"WaterTag"
"182",2015-11-10 11:16:43,"temp",23,"WaterTag"
"183",2015-11-10 11:18:47,"temp",23,"WaterTag"
"184",2015-11-10 11:21:01,"temp",23,"WaterTag"
"185",2015-11-10 11:23:14,"temp",23,"WaterTag"
"186",2015-11-10 11:25:20,"temp",23,"WaterTag"
"187",2015-11-10 11:27:35,"temp",23,"WaterTag"
"188",2015-11-10 11:29:49,"temp",23,"WaterTag"
"189",2015-11-10 11:32:04,"temp",23,"WaterTag"
"190",2015-11-10 11:34:18,"temp",23,"WaterTag"
"191",2015-11-10 11:36:33,"temp",23,"WaterTag"
"192",2015-11-10 11:38:47,"temp",23,"WaterTag"
"193",2015-11-10 11:40:53,"temp",23,"WaterTag"
"194",2015-11-10 11:43:01,"temp",23,"WaterTag"
"195",2015-11-10 04:40:29,"humi",3,"WaterTag"
"196",2015-11-10 04:42:40,"humi",3,"WaterTag"
"197",2015-11-10 04:44:53,"humi",3,"WaterTag"
"198",2015-11-10 04:47:08,"humi",3,"WaterTag"
"199",2015-11-10 04:49:23,"humi",3,"WaterTag"
"200",2015-11-10 04:51:37,"humi",3,"WaterTag"
"201",2015-11-10 04:53:52,"humi",3,"WaterTag"
"202",2015-11-10 04:56:06,"humi",3,"WaterTag"
"203",2015-11-10 04:58:21,"humi",3,"WaterTag"
"204",2015-11-10 05:00:35,"humi",3,"WaterTag"
"205",2015-11-10 05:02:48,"humi",3,"WaterTag"
"206",2015-11-10 05:05:03,"humi",3,"WaterTag"
"207",2015-11-10 05:07:16,"humi",3,"WaterTag"
"208",2015-11-10 05:09:30,"humi",3,"WaterTag"
"209",2015-11-10 05:11:43,"humi",3,"WaterTag"
"210",2015-11-10 05:13:55,"humi",3,"WaterTag"
"211",2015-11-10 05:16:06,"humi",3,"WaterTag"
"212",2015-11-10 05:18:20,"humi",3,"WaterTag"
"213",2015-11-10 05:20:34,"humi",3,"WaterTag"
"214",2015-11-10 05:22:43,"humi",3,"WaterTag"
"215",2015-11-10 05:24:56,"humi",3,"WaterTag"
"216",2015-11-10 05:27:10,"humi",3,"WaterTag"
"217",2015-11-10 05:29:24,"humi",3,"WaterTag"
"218",2015-11-10 05:31:38,"humi",3,"WaterTag"
"219",2015-11-10 05:33:44,"humi",3,"WaterTag"
"220",2015-11-10 05:35:55,"humi",3,"WaterTag"
"221",2015-11-10 05:38:08,"humi",3,"WaterTag"
"222",2015-11-10 05:40:23,"humi",3,"WaterTag"
"223",2015-11-10 05:42:33,"humi",3,"WaterTag"
"224",2015-11-10 05:44:44,"humi",3,"WaterTag"
"225",2015-11-10 05:46:54,"humi",3,"WaterTag"
"226",2015-11-10 05:49:05,"humi",3,"WaterTag"
"227",2015-11-10 05:51:18,"humi",3,"WaterTag"
"228",2015-11-10 05:53:33,"humi",3,"WaterTag"
"229",2015-11-10 05:55:45,"humi",3,"WaterTag"
"230",2015-11-10 05:58:00,"humi",3,"WaterTag"
"231",2015-11-10 06:00:15,"humi",3,"WaterTag"
"232",2015-11-10 06:02:28,"humi",3,"WaterTag"
"233",2015-11-10 06:04:39,"humi",3,"WaterTag"
"234",2015-11-10 06:06:54,"humi",3,"WaterTag"
"235",2015-11-10 06:09:08,"humi",3,"WaterTag"
"236",2015-11-10 06:11:20,"humi",3,"WaterTag"
"237",2015-11-10 06:13:31,"humi",3,"WaterTag"
"238",2015-11-10 06:15:43,"humi",3,"WaterTag"
"239",2015-11-10 06:17:58,"humi",3,"WaterTag"
"240",2015-11-10 06:20:12,"humi",3,"WaterTag"
"241",2015-11-10 06:22:24,"humi",3,"WaterTag"
"242",2015-11-10 06:24:37,"humi",3,"WaterTag"
"243",2015-11-10 06:26:48,"humi",3,"WaterTag"
"244",2015-11-10 06:29:02,"humi",3,"WaterTag"
"245",2015-11-10 06:31:17,"humi",3,"WaterTag"
"246",2015-11-10 06:33:29,"humi",3,"WaterTag"
"247",2015-11-10 06:35:43,"humi",3,"WaterTag"
"248",2015-11-10 06:37:19,"humi",3,"WaterTag"
"249",2015-11-10 06:39:34,"humi",3,"WaterTag"
"250",2015-11-10 06:41:47,"humi",3,"WaterTag"
"251",2015-11-10 06:43:57,"humi",3,"WaterTag"
"252",2015-11-10 06:46:11,"humi",3,"WaterTag"
"253",2015-11-10 06:48:25,"humi",3,"WaterTag"
"254",2015-11-10 06:50:40,"humi",3,"WaterTag"
"255",2015-11-10 06:52:54,"humi",3,"WaterTag"
