DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 2 - Battery (%)
2015-10-06 02:00:00;0;;;2015-10-06 02:00:00;11.757692307692308;2015-10-06 02:00:00;83.35769230769232;2015-10-06 02:00:00;91.6923076923077
2015-10-06 03:00:00;0;;;2015-10-06 03:00:00;11.446428571428571;2015-10-06 03:00:00;84.21857142857142;2015-10-06 03:00:00;92.42857142857143
2015-10-06 04:00:00;0;;;2015-10-06 04:00:00;12.392142857142858;2015-10-06 04:00:00;85.40642857142858;2015-10-06 04:00:00;93
2015-10-06 05:00:00;0;;;2015-10-06 05:00:00;12.506428571428572;2015-10-06 05:00:00;85.4692857142857;2015-10-06 05:00:00;91.85714285714286
2015-10-06 06:00:00;0.002857142857142857;;;2015-10-06 06:00:00;11.955;2015-10-06 06:00:00;86.7942857142857;2015-10-06 06:00:00;92
2015-10-06 07:00:00;0.0007142857142857143;;;2015-10-06 07:00:00;13.013571428571428;2015-10-06 07:00:00;86.68357142857144;2015-10-06 07:00:00;90.35714285714286
2015-10-06 08:00:00;0.0007142857142857143;;;2015-10-06 08:00:00;11.102142857142857;2015-10-06 08:00:00;87.93357142857144;2015-10-06 08:00:00;90
2015-10-06 09:00:00;0;;;2015-10-06 09:00:00;11.815714285714288;2015-10-06 09:00:00;81.88857142857144;2015-10-06 09:00:00;88.42857142857143
2015-10-06 10:00:00;0;;;2015-10-06 10:00:00;11.731538461538461;2015-10-06 10:00:00;78.51307692307692;2015-10-06 10:00:00;86.38461538461539
2015-10-06 11:00:00;0;;;2015-10-06 11:00:00;12.646428571428572;2015-10-06 11:00:00;74.54214285714285;2015-10-06 11:00:00;87.71428571428571
2015-10-06 12:00:00;0;;;2015-10-06 12:00:00;14.004999999999999;2015-10-06 12:00:00;69.82285714285715;2015-10-06 12:00:00;87.5
2015-10-06 13:00:00;0;;;2015-10-06 13:00:00;12.229999999999999;2015-10-06 13:00:00;72.61071428571428;2015-10-06 13:00:00;86.42857142857143
2015-10-06 14:00:00;0;;;2015-10-06 14:00:00;13.174999999999999;2015-10-06 14:00:00;74.18214285714285;2015-10-06 14:00:00;85.21428571428571
2015-10-06 15:00:00;0;;;2015-10-06 15:00:00;12.276428571428571;2015-10-06 15:00:00;74.4557142857143;2015-10-06 15:00:00;85.57142857142857
2015-10-06 16:00:00;0;;;2015-10-06 16:00:00;11.70142857142857;2015-10-06 16:00:00;74.77642857142857;2015-10-06 16:00:00;84.28571428571429
2015-10-06 17:00:00;0.002857142857142857;;;2015-10-06 17:00:00;10.847857142857142;2015-10-06 17:00:00;74.54142857142857;2015-10-06 17:00:00;84.35714285714286
2015-10-06 18:00:00;0.0007142857142857143;;;2015-10-06 18:00:00;12.391428571428571;2015-10-06 18:00:00;75.79499999999999;2015-10-06 18:00:00;87.07142857142857
2015-10-06 19:00:00;0.002142857142857143;;;2015-10-06 19:00:00;11.376428571428571;2015-10-06 19:00:00;76.61285714285714;2015-10-06 19:00:00;87.42857142857143
2015-10-06 20:00:00;0;;;2015-10-06 20:00:00;10.615384615384615;2015-10-06 20:00:00;76.87384615384615;2015-10-06 20:00:00;87
2015-10-06 21:00:00;0;;;2015-10-06 21:00:00;10.68642857142857;2015-10-06 21:00:00;76.675;2015-10-06 21:00:00;88.92857142857143
2015-10-06 22:00:00;0;;;2015-10-06 22:00:00;10.477857142857143;2015-10-06 22:00:00;76.14214285714286;2015-10-06 22:00:00;89.21428571428571
2015-10-06 23:00:00;0;;;2015-10-06 23:00:00;11.216428571428569;2015-10-06 23:00:00;75.9442857142857;2015-10-06 23:00:00;90.85714285714286
2015-10-07 00:00:00;0.0007142857142857143;;;2015-10-07 00:00:00;11.055714285714286;2015-10-07 00:00:00;76.32642857142856;2015-10-07 00:00:00;90.78571428571429
2015-10-07 01:00:00;0;;;2015-10-07 01:00:00;12.092142857142857;2015-10-07 01:00:00;77.21857142857142;2015-10-07 01:00:00;91.07142857142857
2015-10-07 02:00:00;0;;;2015-10-07 02:00:00;11.725;2015-10-07 02:00:00;78.63071428571428;2015-10-07 02:00:00;91.85714285714286
2015-10-07 03:00:00;0.002857142857142857;;;2015-10-07 03:00:00;10.663571428571428;2015-10-07 03:00:00;79.94357142857143;2015-10-07 03:00:00;92.21428571428571
