DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%)
2015-11-03 09:00:00;;2015-11-03 09:00:00;0.002857142857142857;2015-11-19 17:00:00;3.21;2015-11-19 17:00:00;0.83;2015-11-03 09:00:00;;2015-11-03 09:00:00;6.929285714285713;2015-11-03 09:00:00;;2015-11-03 09:00:00;94.35285714285713;2015-11-03 09:00:00;;2015-11-03 09:00:00;89.92857142857143
2015-11-03 10:00:00;;2015-11-03 10:00:00;0;2015-11-20 01:00:00;3.21;2015-11-20 01:00:00;0.74;2015-11-03 10:00:00;;2015-11-03 10:00:00;7.989285714285715;2015-11-03 10:00:00;;2015-11-03 10:00:00;93.80714285714285;2015-11-03 10:00:00;;2015-11-03 10:00:00;89.07142857142857
2015-11-03 11:00:00;;2015-11-03 11:00:00;0.0007142857142857143;2015-11-20 09:00:00;3.24;2015-11-20 09:00:00;0.79;2015-11-03 11:00:00;;2015-11-03 11:00:00;6.560714285714285;2015-11-03 11:00:00;;2015-11-03 11:00:00;93.08785714285713;2015-11-03 11:00:00;;2015-11-03 11:00:00;87.64285714285714
2015-11-03 12:00:00;;2015-11-03 12:00:00;0;2015-11-20 17:00:00;3.27;2015-11-20 17:00:00;0.62;2015-11-03 12:00:00;;2015-11-03 12:00:00;8.67923076923077;2015-11-03 12:00:00;;2015-11-03 12:00:00;88.57384615384616;2015-11-03 12:00:00;;2015-11-03 12:00:00;87.23076923076923
2015-11-03 13:00:00;;2015-11-03 13:00:00;0.0007142857142857143;2015-11-21 01:00:00;3.2;2015-11-21 01:00:00;0.5;2015-11-03 13:00:00;;2015-11-03 13:00:00;6.676428571428572;2015-11-03 13:00:00;;2015-11-03 13:00:00;86.52142857142857;2015-11-03 13:00:00;;2015-11-03 13:00:00;86.92857142857143
2015-11-03 14:00:00;;2015-11-03 14:00:00;0.0035714285714285718;2015-11-21 09:00:00;3.23;2015-11-21 09:00:00;0.54;2015-11-03 14:00:00;;2015-11-03 14:00:00;6.998571428571428;2015-11-03 14:00:00;;2015-11-03 14:00:00;86.40928571428573;2015-11-03 14:00:00;;2015-11-03 14:00:00;85.85714285714286
2015-11-03 15:00:00;;2015-11-03 15:00:00;0.0064285714285714285;2015-11-21 17:00:00;3.24;2015-11-21 17:00:00;0.5;2015-11-03 15:00:00;;2015-11-03 15:00:00;7.990714285714287;2015-11-03 15:00:00;;2015-11-03 15:00:00;85.89;2015-11-03 15:00:00;;2015-11-03 15:00:00;85.21428571428571
2015-11-03 16:00:00;;2015-11-03 16:00:00;0.008571428571428572;2015-11-22 01:00:00;3.04;2015-11-22 01:00:00;0.5;2015-11-03 16:00:00;;2015-11-03 16:00:00;7.576428571428571;2015-11-03 16:00:00;;2015-11-03 16:00:00;85.60357142857143;2015-11-03 16:00:00;;2015-11-03 16:00:00;86
2015-11-03 17:00:00;;2015-11-03 17:00:00;0.009285714285714286;2015-11-22 09:00:00;3.04;2015-11-22 09:00:00;0.54;2015-11-03 17:00:00;;2015-11-03 17:00:00;6.492142857142858;2015-11-03 17:00:00;;2015-11-03 17:00:00;85.09642857142858;2015-11-03 17:00:00;;2015-11-03 17:00:00;88
2015-11-03 18:00:00;;2015-11-03 18:00:00;0.009285714285714286;2015-11-22 17:00:00;2.99;2015-11-22 17:00:00;0.5;2015-11-03 18:00:00;;2015-11-03 18:00:00;5.686428571428571;2015-11-03 18:00:00;;2015-11-03 18:00:00;84.92428571428572;2015-11-03 18:00:00;;2015-11-03 18:00:00;88.5
