DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 3 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 3 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 3 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 3 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%);DateTime;Sensor 3 - Battery (%)
2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-15 17:00:00;2.1;2015-04-15 17:00:00;0.63;2015-04-15 17:00:00;0.89;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;;2015-04-02 21:00:00;
2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-16 01:00:00;2.04;2015-04-16 01:00:00;0.52;2015-04-16 01:00:00;0.76;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;;2015-04-02 22:00:00;
2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-16 09:00:00;2.05;2015-04-16 09:00:00;0.69;2015-04-16 09:00:00;1.07;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;;2015-04-02 23:00:00;
2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-16 17:00:00;2.03;2015-04-16 17:00:00;0.61;2015-04-16 17:00:00;0.9;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;;2015-04-03 00:00:00;
2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-17 01:00:00;1.95;2015-04-17 01:00:00;0.53;2015-04-17 01:00:00;0.74;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;;2015-04-03 01:00:00;
2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-17 09:00:00;1.99;2015-04-17 09:00:00;0.81;2015-04-17 09:00:00;1.01;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;;2015-04-03 02:00:00;
2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-17 17:00:00;1.99;2015-04-17 17:00:00;0.68;2015-04-17 17:00:00;0.95;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;;2015-04-03 03:00:00;
2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-18 01:00:00;1.95;2015-04-18 01:00:00;0.55;2015-04-18 01:00:00;0.76;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;;2015-04-03 04:00:00;
2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-18 09:00:00;2.01;2015-04-18 09:00:00;0.89;2015-04-18 09:00:00;1.13;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;;2015-04-03 05:00:00;
2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-18 17:00:00;1.98;2015-04-18 17:00:00;0.74;2015-04-18 17:00:00;1.1;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;;2015-04-03 06:00:00;
2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-19 01:00:00;1.98;2015-04-19 01:00:00;0.59;2015-04-19 01:00:00;0.85;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;;2015-04-03 07:00:00;
2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-19 09:00:00;2.09;2015-04-19 09:00:00;0.86;2015-04-19 09:00:00;1.11;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;;2015-04-03 08:00:00;
2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-19 17:00:00;2.02;2015-04-19 17:00:00;0.63;2015-04-19 17:00:00;0.89;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;;2015-04-03 09:00:00;
2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-20 01:00:00;1.98;2015-04-20 01:00:00;0.58;2015-04-20 01:00:00;0.84;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;;2015-04-03 10:00:00;
